EventTime,Type,Open,High,Low,Close,Return,Sigma,H
1/28/19 9:32,DOWN,1.31763,1.31847,1.31544,1.31563,-0.000379974,0.000571366,0.001714099
1/28/19 11:23,UP,1.31552,1.31878,1.3152,1.31775,0.000440241,0.000514323,0.001542969
1/28/19 12:00,DOWN,1.31764,1.31779,1.31418,1.31434,-0.000593278,0.000692795,0.002078384
1/28/19 14:17,UP,1.31434,1.31778,1.3138,1.31724,0.000296117,0.000705496,0.002116487
1/28/19 15:19,UP,1.31714,1.3178,1.31369,1.31748,0.000607404,0.000796032,0.002388097
1/28/19 23:01,DOWN,1.31747,1.31804,1.31472,1.31497,-0.000729788,0.000611585,0.001834754
1/29/19 7:46,DOWN,1.31496,1.31622,1.31313,1.31323,-0.001803084,0.000644973,0.00193492
1/29/19 8:47,UP,1.31334,1.3169,1.31294,1.31648,0.000668673,0.000617762,0.001853285
1/29/19 13:29,UP,1.31659,1.31774,1.31443,1.31711,0.000311336,0.000496848,0.001490543
1/29/19 14:03,UP,1.31702,1.32004,1.3164,1.31958,0.000538195,0.000553087,0.00165926
1/29/19 14:46,DOWN,1.31961,1.31965,1.31687,1.31744,-0.000235277,0.00052633,0.001578991
1/29/19 15:58,DOWN,1.31744,1.31852,1.31415,1.31453,-0.001436744,0.000614381,0.001843143
1/29/19 17:23,DOWN,1.31463,1.31599,1.31248,1.31257,-0.001332374,0.000675867,0.002027602
1/29/19 19:26,UP,1.31269,1.317,1.3124,1.31586,0.000912367,0.000643647,0.001930941
1/29/19 19:57,DOWN,1.31597,1.31658,1.30888,1.31026,-0.002576319,0.000924346,0.002773038
1/29/19 20:49,DOWN,1.31027,1.31202,1.30558,1.30617,-0.001071262,0.001003784,0.003011352
1/30/19 8:39,UP,1.30602,1.31081,1.30564,1.31014,0.000763569,0.000859714,0.002579142
1/30/19 13:30,DOWN,1.31012,1.3122,1.30734,1.30736,-0.001009159,0.000674683,0.002024048
1/30/19 19:05,UP,1.30736,1.3109,1.30544,1.31044,0.002100737,0.00078466,0.00235398
1/30/19 19:41,UP,1.31032,1.31401,1.3099,1.31377,0.001386287,0.000812843,0.002438529
1/30/19 20:54,DOWN,1.31386,1.31461,1.31028,1.3104,-0.000511164,0.000738787,0.002216362
1/31/19 3:02,UP,1.3104,1.31331,1.31005,1.31324,0.001188608,0.000699922,0.002099767
1/31/19 9:12,DOWN,1.31312,1.31573,1.31127,1.31196,-0.000449608,0.000622816,0.001868449
1/31/19 12:30,UP,1.31206,1.31498,1.31095,1.31411,0.000296823,0.000525818,0.001577455
1/31/19 13:16,DOWN,1.31402,1.31418,1.31148,1.31177,-0.000845827,0.000582041,0.001746124
